,sbj_id,id_learning_sen,target_order,complexity,target,n_of_fix,tot_dur_target,single_fix,gaze_dur_target
139,10,7sf6,8,sf,clivuniere,3,973,,973
140,10,14hf3,10,hf,"slibadosto,",3,692,,692
141,10,9lf9,8,lf,"cettobiaba,",7,2521,,2067
142,10,8hf10,6,hf,"vicrazento,",5,1774,,1089
143,10,13sf2,9,sf,dorguvario,1,386,386.0,386
144,10,15lf1,7,lf,cridolinna,8,2358,,940
145,10,8hf5,7,hf,vicrazento,5,2052,,875
146,10,15lf7,8,lf,"cridolinna,",5,1656,270.0,270
147,10,4sf3,9,sf,ceburizia,3,974,,797
148,10,11hf7,7,hf,mernidallo,3,891,,891
149,10,9lf5,9,lf,cettobiaba,3,950,454.0,454
150,10,11hf5,8,hf,mernidallo,4,1319,,1319
151,10,5hf10,9,hf,vutuvenso,2,1222,940.0,940
152,10,11hf6,9,hf,mernidallo,4,1415,,1267
153,10,16sf9,7,sf,cevecismo,1,349,349.0,349
154,10,6lf4,9,lf,tobufolmo,6,2419,,621
155,10,10sf6,10,sf,cribotista:,5,2015,686.0,686
156,10,12lf1,9,lf,pubbanasio,5,2177,,996
157,10,16sf2,8,sf,cevecismo,7,2040,,579
158,10,11hf2,10,hf,mernidallo,4,1129,,1129
159,10,18lf10,9,lf,pobedepre,10,4493,,727
160,10,6lf3,10,lf,tobufolmo,3,1057,,606
161,10,18lf7,10,lf,pobedepre,2,538,,538
162,10,7sf10,9,sf,clivuniere,1,526,526.0,526
163,10,13sf10,10,sf,dorguvario,1,351,351.0,351
164,10,7sf2,10,sf,"clivuniere,",6,2064,,627
165,10,4sf2,10,sf,ceburizia,2,912,,912
166,10,5hf6,10,hf,vutuvenso,4,1135,,912
167,10,16sf10,9,sf,cevecismo,4,1907,461.0,461
168,10,12lf10,10,lf,pubbanasio,5,1329,,390
169,10,17hf6,9,hf,vugipogno,3,1332,475.0,475
170,10,8hf6,8,hf,"vicrazento,",4,1131,,980
171,10,15lf10,9,lf,cridolinna,5,1116,,900
172,10,8hf3,9,hf,vicrazento,9,3120,,510
173,10,1sf10,10,sf,rugobenza,3,1475,495.0,495
174,10,15lf8,10,lf,cridolinna,3,936,296.0,296
175,10,3lf7,10,lf,mudegespa,3,778,,374
176,10,9lf8,10,lf,cettobiaba:,7,2228,,1393
177,10,16sf3,10,sf,cevecismo:,2,500,,500
178,10,17hf3,10,hf,vugipogno,4,1942,,1942
179,10,8hf7,10,hf,"vicrazento,",3,847,257.0,257
180,11,16hf10,1,hf,cevecogno,13,2841,231.0,231
181,11,3sf7,1,sf,mudegenza,12,3457,,1131
182,11,12sf8,1,sf,pubbanista,11,2528,,1430
183,11,4hf2,1,hf,ceburenso,11,2785,,1424
184,11,18sf10,1,sf,pobedismo,9,2888,,961
185,11,4hf1,2,hf,ceburenso,9,2724,,804
186,11,13hf9,1,hf,dorguvosto,18,5019,,1749
187,11,14lf10,1,lf,slobadinna,13,3330,189.0,189
188,11,3sf3,2,sf,"mudegenza,",7,1899,341.0,341
189,11,10hf7,1,hf,cribotallo,11,4042,,1203
190,11,14lf7,2,lf,slobadinna,8,2476,,1129
191,11,11lf2,1,lf,mernidasio,11,3475,,1678
192,11,3sf9,3,sf,mudegenza,9,2661,,715
193,11,3sf8,4,sf,mudegenza,3,964,,473
194,11,6sf5,1,sf,tobufizia,10,2717,,1482
195,11,16hf6,2,hf,cevecogno,5,1500,,966
196,11,6sf7,2,sf,tobufizia,12,3240,,388
197,11,4hf3,3,hf,ceburenso,11,2708,,615
198,11,17lf8,1,lf,vugipepre,10,3585,,1970
199,11,6sf9,3,sf,"tobufizia,",18,5227,177.0,177
200,11,17lf1,2,lf,vugipepre,7,2097,,979
201,11,5lf7,1,lf,vutuvolmo,8,2619,,1246
202,11,4hf6,4,hf,ceburenso,15,3605,,666
203,11,13hf8,2,hf,dorguvosto,12,3201,271.0,271
204,11,11lf7,2,lf,mernidasio,8,1948,,1803
205,11,11lf3,3,lf,mernidasio,3,617,228.0,228
206,11,1hf10,1,hf,rugobondo,7,1804,,713
207,11,17lf6,3,lf,vugipepre,7,1924,,1034
208,11,3sf5,5,sf,mudegenza,6,1574,,992
209,11,15sf4,1,sf,cridolario,9,2669,,1586
210,11,14lf9,1,lf,slibadinna,7,1990,,1281
211,11,11lf5,4,lf,mernidasio,3,701,338.0,338
212,11,5lf10,2,lf,vutuvolmo,6,1307,,828
213,11,12sf6,2,sf,pubbanista,11,2395,,455
214,11,4hf4,5,hf,ceburenso,19,5672,,542
215,11,18sf5,2,sf,pobedismo,14,3403,,431
216,11,18sf7,3,sf,pobedismo,11,3025,,977
217,11,8lf7,1,lf,"vicraziaba,",11,2944,,1670
218,11,8lf10,2,lf,"vicraziaba,",5,1040,,504
219,11,12sf1,3,sf,pubbanista,6,1433,,786
220,11,1hf4,2,hf,rugobondo,6,1700,237.0,237
221,11,5lf6,3,lf,vutuvolmo,6,1764,218.0,218
222,11,2lf5,1,lf,zudulespa,8,2359,,1290
223,11,13hf2,3,hf,dorguvosto,8,1999,228.0,228
224,11,1hf6,3,hf,rugobondo,4,1169,318.0,318
225,11,1hf5,4,hf,rugobondo,7,1727,297.0,297
226,11,13hf3,4,hf,dorguvosto,8,1768,170.0,170
227,11,10hf4,2,hf,cribotallo,8,2051,,1081
228,11,17lf4,4,lf,vugipepre,22,6003,,1429
229,11,8lf1,3,lf,"vicraziaba,",8,1921,309.0,309
230,11,3sf1,6,sf,mudegenza,17,4020,,1075
231,11,16hf9,3,hf,cevecogno,16,4284,157.0,157
232,11,9sf7,1,sf,cettobiere,10,2727,,1741
233,11,6sf1,4,sf,tobufizia,11,2833,,233
234,11,7hf10,1,hf,clivunento,11,2462,,739
235,11,11lf10,5,lf,mernidasio,8,1635,,429
236,11,7hf3,2,hf,clivunento,6,1755,126.0,126
237,11,15sf5,2,sf,cridolario,8,1609,,797
238,11,8lf2,4,lf,vicraziaba,11,3301,,1035
239,11,1hf7,5,hf,rugobondo,9,2471,,1446
240,11,9sf5,2,sf,cettobiere,7,1481,,933
241,11,11lf8,6,lf,"mernidasio,",5,928,,455
242,11,4hf9,6,hf,ceburenso,6,1257,225.0,225
243,11,15sf8,3,sf,cridolario,12,2609,,792
244,11,16hf4,4,hf,"cevecogno,",15,3315,,473
245,11,16hf5,5,hf,cevecogno,5,1284,395.0,395
246,11,4hf10,7,hf,ceburenso,12,2630,436.0,436
247,11,12sf5,4,sf,"pubbanista,",9,3028,,2143
248,11,3sf4,7,sf,mudegenza,12,2720,,712
249,11,1hf8,6,hf,rugobondo:,9,2483,,396
250,11,8lf3,5,lf,vicraziaba,8,2028,,393
251,11,18sf9,4,sf,pobedismo,6,1537,,747
252,11,6sf3,5,sf,tobufizia,6,1517,,1043
253,11,2lf3,2,lf,zudulespa,5,1574,,731
254,11,10hf8,3,hf,cribotallo,8,2648,,831
255,11,9sf4,3,sf,"cettobiere,",19,5177,,1088
256,11,6sf10,6,sf,"tobufizia,",3,940,,824
257,11,15sf10,4,sf,cridolario,12,3163,,692
258,11,2lf1,3,lf,zudulespa,13,3294,130.0,130
259,11,15sf7,5,sf,"cridolario,",9,2518,317.0,317
260,11,7hf9,3,hf,clivunento,7,1852,,843
261,11,13hf6,5,hf,dorguvosto,8,1765,,1154
262,11,1hf9,7,hf,rugobondo,7,1659,,454
263,11,9sf6,4,sf,"cettobiere,",14,3701,,1153
264,11,14lf5,3,lf,slobadinna,8,2216,192.0,192
265,11,2lf6,4,lf,zudulespa,15,3490,,824
266,11,7hf4,4,hf,clivunento,8,3018,,767
267,11,15sf2,6,sf,cridolario,10,2216,,963
268,11,2lf2,5,lf,zudulespa:,12,3272,,537
269,11,7hf1,5,hf,"clivunento,",3,788,,788
270,11,17lf7,5,lf,"vugipepre,",10,2892,,1278
271,11,8lf9,6,lf,vicraziaba,20,5884,,1396
272,11,15sf9,7,sf,cridolario:,10,2338,,968
273,11,18sf3,5,sf,pobedismo,7,1882,216.0,216
274,11,6sf2,7,sf,tobufizia,5,1630,,1060
275,11,5lf1,4,lf,vutuvolmo,7,1898,389.0,389
276,11,10hf3,4,hf,"cribotallo,",16,4559,,1067
277,11,8lf6,7,lf,"vicraziaba,",4,1162,,1162
278,11,6sf8,8,sf,tobufizia,3,1090,,614
279,11,18sf4,6,sf,pobedismo,5,1394,,861
280,11,6sf6,9,sf,tobufizia,8,2074,211.0,211
281,11,2lf4,6,lf,zudulespa,9,2392,206.0,206
282,11,9sf8,5,sf,cettobiere:,17,4163,,1432
283,11,11lf6,7,lf,mernidasio,4,1036,,1036
284,11,7hf8,6,hf,clivunento,3,1163,,1163
285,11,14lf8,4,lf,slobadinna,4,1142,,1051
286,11,16hf1,6,hf,"cevecogno,",10,2191,,696
287,11,1hf3,8,hf,rugobondo,7,1919,242.0,242
288,11,10hf5,5,hf,cribotallo:,6,2133,423.0,423
289,11,13hf7,6,hf,dorguvosto:,6,1328,,884
290,11,7hf2,7,hf,"clivunento,",7,2437,,2251
291,11,8lf8,8,lf,vicraziaba,2,750,,750
292,11,3sf10,8,sf,mudegenza;,16,3936,,1039
293,11,5lf5,5,lf,vutuvolmo,5,1723,,1006
294,11,17lf10,6,lf,vugipepre,7,1869,,781
295,11,10hf6,6,hf,cribotallo:,6,1584,,888
296,11,12sf7,5,sf,pubbanista,7,1858,,916
297,11,14lf1,5,lf,slobadinna:,4,1221,,968
298,11,15sf1,8,sf,cridolario,8,1774,,1135
299,11,2lf10,7,lf,zudulespa,6,1227,,749
300,11,8lf4,9,lf,vicraziaba,3,1136,,1136
301,11,15sf6,9,sf,cridolario,8,1535,,644
302,11,14lf6,6,lf,slobadinna,1,361,361.0,361
303,11,10hf2,7,hf,cribotallo,4,1076,,602
304,11,4hf7,8,hf,"ceburenso,",8,2375,,1219
305,11,17lf5,7,lf,vugipepre,2,883,,883
306,11,3sf6,9,sf,mudegenza,18,5123,,827
307,11,4hf5,9,hf,"ceburenso,",9,2816,,2074
308,11,16hf3,7,hf,cevecogno:,10,2210,127.0,127
309,11,12sf4,6,sf,"pubbanista,",5,1692,,1065
310,11,17lf3,8,lf,vugipepre,7,1569,,719
311,11,5lf2,6,lf,vutuvolmo,3,1017,,1017
312,11,18sf6,7,sf,pobedismo,10,2646,234.0,234
313,11,17lf9,9,lf,vugipepre,4,619,186.0,186
314,11,12sf3,7,sf,pubbanista,4,1015,,874
315,11,12sf10,8,sf,pubbanista,3,606,,399
316,11,5lf8,7,lf,vutuvolmo,9,2697,,762
317,11,6sf4,10,sf,tobufizia,6,1646,,995
318,11,9sf2,6,sf,cettobiere,11,3197,166.0,166
319,11,4hf8,10,hf,ceburenso,8,1951,247.0,247
320,11,3sf2,10,sf,mudegenza,6,1681,227.0,227
321,11,1hf1,9,hf,"rugobondo,",7,2249,,1680
322,11,10hf10,8,hf,cribotallo,16,6877,301.0,301
323,11,13hf4,7,hf,dorguvosto,2,587,,587
324,11,9sf1,7,sf,"cettobiere,",4,1129,,1129
325,11,7hf6,8,hf,clivunento,6,1653,,1279
326,11,9sf3,8,sf,cettobiere,2,396,,396
327,11,2lf9,8,lf,zudulespa:,13,3635,,1848
328,11,5lf9,8,lf,vutuvolmo,3,848,,848
329,11,5lf4,9,lf,vutuvolmo,3,733,,733
330,11,14lf3,7,lf,"slobadinna,",3,610,,610
331,11,16hf2,8,hf,cevecogno,8,1703,,1000
332,11,12sf2,9,sf,pubbanista,3,716,,377
333,11,11lf4,8,lf,"mernidasio,",3,875,,875
334,11,5lf3,10,lf,vutuvolmo,2,355,,355
335,11,14lf2,8,lf,slobadinna,4,953,,953
336,11,15sf3,10,sf,cridolario,2,400,183.0,183
337,11,11lf9,9,lf,mernidasio,4,1220,,656
338,11,2lf7,9,lf,zudulespa,3,800,,800
339,11,18sf1,8,sf,pobedismo:,7,1805,,1601
340,11,10hf1,9,hf,"cribotallo,",5,1332,,882
341,11,7hf7,9,hf,clivunento,5,1743,,711
342,11,8lf5,10,lf,vicraziaba,7,1506,,1506
343,11,13hf5,8,hf,"dorguvosto,",1,312,312.0,312
344,11,7hf5,10,hf,clivunento,4,1045,344.0,344
345,11,14lf4,9,lf,slobadinna,3,766,,581
346,11,12sf9,10,sf,pubbanista,2,685,,685
347,11,9sf9,9,sf,"cettobiere,",4,1418,,1418
348,11,18sf2,9,sf,pobedismo,5,1077,242.0,242
349,11,10hf9,10,hf,cribotallo:,14,4256,,535
350,11,13hf10,9,hf,dorguvosto,14,4378,273.0,273
351,11,18sf8,10,sf,pobedismo,4,917,,808
352,11,16hf7,9,hf,cevecogno,3,947,,947
353,11,13hf1,10,hf,dorguvosto,6,1504,302.0,302
354,11,11lf1,10,lf,mernidasio,3,696,303.0,303
355,11,1hf2,10,hf,rugobondo,6,1920,199.0,199
356,11,17lf2,10,lf,vugipepre,5,1178,,784
357,11,2lf8,10,lf,zudulespa:,5,1261,,859
358,11,9sf10,10,sf,"cettobiere,",3,981,,744
359,11,16hf8,10,hf,cevecogno:,2,590,,590
360,12,3hf2,1,hf,mudegondo,12,3839,,1331
361,12,2sf5,1,sf,zudulenza,8,2334,,930
362,12,8sf1,1,sf,"vicraziere,",12,3295,,395
363,12,8sf8,2,sf,vicraziere,8,2424,,693
364,12,5sf3,1,sf,vutuvizia,8,2991,211.0,211
365,12,16lf2,1,lf,cevecepre,11,3484,217.0,217
366,12,17sf6,1,sf,vugipismo,8,2563,,1272
367,12,6hf9,1,hf,"tobufenso,",10,2791,,2452
368,12,14sf4,1,sf,slibadario,19,5443,,1965
369,12,9hf7,1,hf,cettobento,8,1728,,898
370,12,3hf4,2,hf,mudegondo,12,2967,,714
371,12,6hf4,2,hf,tobufenso,9,3050,,1103
372,12,15hf2,1,hf,cridolosto,17,4398,,1417
373,12,13lf7,1,lf,dorguvinna:,9,3001,,1438
374,12,4lf6,1,lf,ceburolmo,11,3231,,1455
375,12,8sf7,3,sf,"vicraziere,",10,2857,145.0,145
376,12,13lf10,2,lf,dorguvinna,12,2891,,1681
377,12,13lf1,3,lf,dorguvinna,9,2544,,730
378,12,16lf6,2,lf,cevecepre,15,3861,,848
379,12,18hf9,1,hf,pobedogno,19,6025,,4533
380,12,12hf4,1,hf,"pubbanallo,",12,3575,,1122
381,12,2sf3,2,sf,zudulenza,11,3010,,1663
382,12,3hf1,3,hf,mudegondo,6,2528,,711
383,12,16lf10,3,lf,cevecepre,10,2148,,740
384,12,7lf9,1,lf,clivuniaba,6,1384,,841
385,12,4lf9,2,lf,ceburolmo,9,2721,233.0,233
386,12,10lf7,1,lf,cribotasio,6,1882,221.0,221
387,12,17sf5,2,sf,vugipismo,6,1718,,1088
388,12,7lf8,2,lf,clivuniaba,10,3034,,595
389,12,4lf1,3,lf,ceburolmo,15,4048,,1530
390,12,11sf2,1,sf,mernidista,14,4054,,3626
391,12,15hf7,2,hf,"cridolosto,",14,4286,177.0,177
392,12,13lf3,4,lf,dorguvinna,8,3235,,1020
393,12,18hf1,2,hf,pobedogno:,13,3938,134.0,134
394,12,14sf8,2,sf,slibadario,12,3392,,571
395,12,8sf5,4,sf,vicraziere,4,1090,,574
396,12,14sf9,3,sf,slibadario,4,1265,,715
397,12,4lf5,4,lf,"ceburolmo,",12,3489,,1075
398,12,1lf4,1,lf,rugobespa,10,3011,,2747
399,12,15hf6,3,hf,cridolosto,6,1812,,915
400,12,14sf1,4,sf,slibadario:,11,2860,,1183
401,12,15hf1,4,hf,cridolosto,8,3052,,984
402,12,12hf5,2,hf,"pubbanallo,",14,4215,159.0,159
403,12,3hf10,4,hf,mudegondo;,15,6242,,1115
404,12,10lf1,2,lf,"cribotasio,",8,1812,,1034
405,12,10lf9,3,lf,cribotasio:,9,3564,,828
406,12,8sf6,5,sf,"vicraziere,",4,624,182.0,182
407,12,5sf4,2,sf,vutuvizia,10,3127,,1576
408,12,9hf6,2,hf,"cettobento,",5,1853,,1093
409,12,1lf8,2,lf,rugobespa:,11,2833,,745
410,12,1lf1,3,lf,"rugobespa,",4,1584,229.0,229
411,12,11sf4,2,sf,"mernidista,",7,2005,,2005
412,12,9hf8,3,hf,cettobento:,4,1119,,816
413,12,4lf2,5,lf,ceburolmo,5,1744,317.0,317
414,12,11sf9,3,sf,mernidista,4,1306,,521
415,12,6hf3,3,hf,tobufenso,6,1786,207.0,207
416,12,14sf7,5,sf,slibadario,7,2211,,1242
417,12,6hf5,4,hf,tobufenso,9,1894,,567
418,12,15hf10,5,hf,cridolosto,15,3629,,1051
419,12,4lf3,6,lf,ceburolmo,8,2157,,1417
420,12,15hf5,6,hf,cridolosto,6,1907,422.0,422
421,12,2sf9,3,sf,zudulenza:,9,2568,,799
422,12,5sf9,3,sf,vutuvizia,8,2100,182.0,182
423,12,1lf3,4,lf,rugobespa,11,3368,144.0,144
424,12,18hf8,3,hf,pobedogno,7,2050,,349
425,12,1lf9,5,lf,rugobespa,12,3742,163.0,163
426,12,5sf2,4,sf,vutuvizia,4,1160,,558
427,12,14sf10,6,sf,slibadario,11,3579,228.0,228
428,12,13lf6,5,lf,dorguvinna,4,1110,268.0,268
429,12,4lf10,7,lf,ceburolmo,9,2618,219.0,219
430,12,8sf4,6,sf,vicraziere,3,613,,613
431,12,3hf8,5,hf,mudegondo,8,2475,,718
432,12,2sf4,4,sf,zudulenza,6,1565,,360
433,12,11sf8,4,sf,"mernidista,",7,2681,,933
434,12,15hf4,7,hf,cridolosto,6,1732,,625
435,12,2sf1,5,sf,zudulenza,2,1267,266.0,266
436,12,3hf3,6,hf,"mudegondo,",6,1956,,1063
437,12,3hf5,7,hf,mudegondo,8,1748,,482
438,12,9hf1,4,hf,"cettobento,",6,1473,,749
439,12,13lf5,6,lf,"dorguvinna,",5,1279,,611
440,12,16lf7,4,lf,cevecepre,9,2523,,1396
441,12,18hf2,4,hf,pobedogno,9,3088,,2207
442,12,4lf7,8,lf,"ceburolmo,",6,1914,,524
443,12,6hf10,5,hf,"tobufenso,",7,1632,160.0,160
444,12,18hf6,5,hf,pobedogno,6,2115,386.0,386
445,12,5sf10,5,sf,vutuvizia,8,2053,,824
446,12,1lf5,6,lf,rugobespa,11,3957,,573
447,12,8sf2,7,sf,vicraziere,4,838,,473
448,12,17sf9,3,sf,vugipismo,3,929,,490
449,12,12hf1,3,hf,pubbanallo,9,2288,,1527
450,12,10lf2,4,lf,cribotasio,4,1220,,623
451,12,1lf7,7,lf,rugobespa,2,373,,373
452,12,14sf3,7,sf,"slibadario,",10,3079,,349
453,12,5sf7,6,sf,vutuvizia,5,1435,,585
454,12,6hf7,6,hf,tobufenso,4,752,,379
455,12,17sf7,4,sf,"vugipismo,",4,767,,419
456,12,9hf4,5,hf,"cettobento,",4,1079,,664
457,12,4lf8,9,lf,ceburolmo,8,2259,271.0,271
458,12,2sf10,6,sf,zudulenza,9,3140,,1058
459,12,11sf5,5,sf,mernidista,6,1328,194.0,194
460,12,7lf4,3,lf,clivuniaba,12,3059,,2101
461,12,3hf9,8,hf,mudegondo,9,2541,,489
462,12,2sf8,7,sf,zudulenza:,4,1132,,487
463,12,13lf8,7,lf,dorguvinna,3,682,,682
464,12,16lf9,5,lf,cevecepre,6,1519,316.0,316
465,12,5sf5,7,sf,vutuvizia,2,421,315.0,315
466,12,16lf8,6,lf,cevecepre:,3,1166,327.0,327
467,12,10lf6,5,lf,cribotasio:,4,914,,650
468,12,12hf8,4,hf,pubbanallo,2,855,417.0,417
469,12,10lf8,6,lf,cribotasio,1,193,193.0,193
470,12,9hf5,6,hf,cettobento,4,878,,715
471,12,7lf2,4,lf,"clivuniaba,",2,563,,563
472,12,7lf1,5,lf,"clivuniaba,",3,516,,388
473,12,2sf7,8,sf,zudulenza,8,1999,,427
474,12,11sf3,6,sf,mernidista,8,2537,,2058
475,12,5sf1,8,sf,vutuvizia,4,945,413.0,413
476,12,1lf2,8,lf,rugobespa,4,1735,322.0,322
477,12,7lf6,6,lf,clivuniaba,6,1572,,968
478,12,6hf6,7,hf,tobufenso,4,770,,338
479,12,9hf2,7,hf,cettobento,12,3810,172.0,172
480,12,18hf4,6,hf,pobedogno,10,2242,,371
481,12,15hf3,8,hf,cridolosto,6,1148,,591
482,12,17sf2,5,sf,vugipismo,6,1778,,1192
483,12,14sf6,8,sf,slibadario,9,2149,,678
484,12,17sf4,6,sf,vugipismo,3,593,,395
485,12,18hf7,7,hf,pobedogno,7,1810,,399
486,12,17sf10,7,sf,vugipismo,3,631,162.0,162
487,12,7lf7,7,lf,clivuniaba,6,1935,450.0,450
488,12,7lf5,8,lf,clivuniaba,7,1942,298.0,298
489,12,10lf4,7,lf,cribotasio,5,1597,,1144
490,12,17sf8,8,sf,vugipismo,3,1016,,762
491,12,17sf3,9,sf,vugipismo,7,2027,176.0,176
492,12,16lf4,7,lf,"cevecepre,",5,1323,191.0,191
493,12,6hf8,8,hf,tobufenso,6,1836,416.0,416
494,12,5sf6,9,sf,vutuvizia,1,260,260.0,260
495,12,16lf1,8,lf,"cevecepre,",5,1519,,606
496,12,11sf6,7,sf,mernidista,5,1396,,1102
497,12,12hf3,5,hf,pubbanallo,4,1250,,616
498,12,12hf7,6,hf,pubbanallo,1,287,287.0,287
499,12,12hf2,7,hf,pubbanallo,1,259,259.0,259
500,12,1lf6,9,lf,rugobespa,7,1683,,561
501,12,11sf7,8,sf,mernidista,3,640,,640
502,12,10lf10,8,lf,cribotasio,3,656,,656
503,12,10lf5,9,lf,cribotasio:,1,125,125.0,125
504,12,13lf9,8,lf,dorguvinna,5,1079,,661
505,12,18hf3,8,hf,pobedogno,13,3294,178.0,178
506,12,8sf9,8,sf,vicraziere,2,612,,612
507,12,3hf7,9,hf,mudegondo,6,1785,426.0,426
508,12,13lf2,9,lf,dorguvinna,4,1095,,882
509,12,5sf8,10,sf,vutuvizia,2,383,,383
510,12,12hf9,8,hf,pubbanallo,2,537,243.0,243
511,12,9hf10,8,hf,"cettobento,",3,860,409.0,409
512,12,17sf1,10,sf,vugipismo,1,276,276.0,276
513,12,7lf10,9,lf,clivuniaba,5,1366,,621
514,12,6hf2,9,hf,tobufenso,8,1774,,1237
515,12,18hf5,9,hf,pobedogno,3,853,323.0,323
516,12,9hf9,9,hf,"cettobento,",4,945,,560
517,12,13lf4,10,lf,dorguvinna,3,933,195.0,195
518,12,12hf10,9,hf,pubbanallo,1,1434,1434.0,1434
519,12,6hf1,10,hf,tobufenso,4,767,223.0,223
520,12,8sf3,9,sf,vicraziere,1,337,337.0,337
521,12,11sf1,9,sf,mernidista,4,831,,510
522,12,18hf10,10,hf,pobedogno,6,1406,200.0,200
523,12,3hf6,10,hf,mudegondo,3,1242,504.0,504
524,12,4lf4,10,lf,ceburolmo,10,2941,,1492
525,12,14sf2,9,sf,slibadario,10,2794,,1494
526,12,14sf5,10,sf,slibadario,6,1582,,665
527,12,16lf3,9,lf,cevecepre:,6,1549,345.0,345
528,12,11sf10,10,sf,mernidista,2,682,,682
529,12,15hf9,9,hf,cridolosto:,5,1572,,773
530,12,2sf2,9,sf,zudulenza:,15,4215,,2389
531,12,16lf5,10,lf,cevecepre,4,1003,273.0,273
532,12,8sf10,10,sf,"vicraziere,",1,251,251.0,251
533,12,2sf6,10,sf,zudulenza,3,697,,316
534,12,9hf3,10,hf,cettobento,1,291,291.0,291
535,12,10lf3,10,lf,"cribotasio,",3,785,,572
536,12,15hf8,10,hf,cridolosto,3,807,266.0,266
537,12,1lf10,10,lf,rugobespa,6,1442,,501
538,12,7lf3,10,lf,clivuniaba,2,519,,519
539,12,12hf6,10,hf,pubbanallo,2,605,174.0,174
540,13,17hf9,1,hf,vugipogno,9,2069,201.0,201
541,13,15lf8,1,lf,cridolinna,6,1492,,985
542,13,1sf7,1,sf,rugobenza,4,1520,,545
543,13,12lf9,1,lf,pubbanasio,10,3178,,998
544,13,9lf1,1,lf,"cettobiaba,",9,2799,,424
545,13,4sf10,1,sf,ceburizia,5,1473,,835
546,13,2hf7,1,hf,zudulondo,11,4969,,1508
547,13,18lf5,1,lf,pobedepre,11,3616,328.0,328
548,13,6lf7,1,lf,tobufolmo,7,2615,,583
549,13,4sf3,2,sf,ceburizia,9,2665,,804
550,13,10sf1,1,sf,"cribotista,",8,2285,,978
551,13,9lf7,2,lf,cettobiaba,5,1303,,471
552,13,15lf6,2,lf,cridolinna,9,2338,,581
553,13,6lf5,2,lf,tobufolmo,7,2296,238.0,238
554,13,14hf1,1,hf,slibadosto:,8,2444,,1609
555,13,15lf4,3,lf,cridolinna,8,2680,274.0,274
556,13,4sf4,3,sf,ceburizia,12,3745,,581
557,13,7sf2,1,sf,"clivuniere,",7,1992,,1023
558,13,8hf5,1,hf,vicrazento,11,3203,,997
559,13,8hf9,2,hf,vicrazento,4,875,,442
560,13,13sf2,1,sf,dorguvario,7,2032,298.0,298
561,13,18lf9,2,lf,pobedepre,5,1771,180.0,180
562,13,17hf6,2,hf,vugipogno,6,1517,,824
563,13,8hf2,3,hf,vicrazento,2,750,341.0,341
564,13,13sf10,2,sf,dorguvario,8,2482,283.0,283
565,13,2hf1,2,hf,zudulondo,5,1167,294.0,294
566,13,12lf7,2,lf,pubbanasio,7,1832,214.0,214
567,13,15lf2,4,lf,cridolinna,4,1041,,608
568,13,16sf8,1,sf,cevecismo:,7,2582,,682
569,13,18lf1,3,lf,pobedepre:,9,2209,,1256
570,13,3lf1,1,lf,mudegespa,4,1044,244.0,244
571,13,7sf4,2,sf,clivuniere,5,1472,280.0,280
572,13,13sf7,3,sf,dorguvario:,5,1142,,699
573,13,9lf8,3,lf,cettobiaba:,4,1346,,891
574,13,8hf1,4,hf,"vicrazento,",5,1286,336.0,336
575,13,17hf2,3,hf,vugipogno,1,247,247.0,247
576,13,8hf3,5,hf,vicrazento,4,937,211.0,211
577,13,9lf3,4,lf,cettobiaba,2,478,,478
578,13,16sf2,2,sf,cevecismo,1,257,257.0,257
579,13,12lf6,3,lf,pubbanasio,4,1878,217.0,217
580,13,12lf8,4,lf,pubbanasio,3,678,,457
581,13,7sf5,3,sf,clivuniere,5,1349,,455
582,13,15lf3,5,lf,cridolinna,3,708,,454
583,13,13sf1,4,sf,dorguvario,2,464,266.0,266
584,13,16sf4,3,sf,"cevecismo,",3,690,,690
585,13,6lf6,3,lf,tobufolmo,5,1338,284.0,284
586,13,18lf8,4,lf,pobedepre,7,2157,183.0,183
587,13,17hf7,4,hf,"vugipogno,",3,663,189.0,189
588,13,18lf7,5,lf,pobedepre,6,1775,235.0,235
589,13,11hf9,1,hf,mernidallo,4,1540,194.0,194
590,13,1sf3,2,sf,rugobenza,4,1396,289.0,289
591,13,11hf6,2,hf,mernidallo,2,551,,551
592,13,8hf8,6,hf,vicrazento,1,327,327.0,327
593,13,2hf2,3,hf,zudulondo:,3,609,177.0,177
594,13,12lf10,5,lf,pubbanasio,4,931,434.0,434
595,13,4sf2,4,sf,ceburizia,3,1247,372.0,372
596,13,1sf1,3,sf,"rugobenza,",6,2065,324.0,324
597,13,15lf1,6,lf,cridolinna,2,446,,446
598,13,13sf5,5,sf,"dorguvario,",2,874,,874
599,13,17hf5,5,hf,vugipogno,3,640,175.0,175
600,13,2hf10,4,hf,zudulondo,4,1723,439.0,439
601,13,11hf8,3,hf,"mernidallo,",1,361,361.0,361
602,13,12lf5,6,lf,"pubbanasio,",0,0,,0
603,13,18lf10,6,lf,pobedepre,1,228,228.0,228
604,13,14hf3,2,hf,"slibadosto,",8,2530,,436
605,13,16sf7,4,sf,cevecismo,1,297,297.0,297
606,13,4sf5,5,sf,"ceburizia,",1,329,329.0,329
607,13,17hf3,6,hf,vugipogno,2,350,210.0,210
608,13,5hf7,1,hf,vutuvenso,4,1422,247.0,247
609,13,10sf4,2,sf,cribotista,4,1001,155.0,155
610,13,7sf9,4,sf,clivuniere,5,1933,,642
